"Family.Name","Authority","scientificName","Decimal.Latitude","Decimal.Longitude","Year","elevation","startDayOfYear","institutionCode"
"2990","Asteraceae","Nutt.","Senecio integerrimus",NA,NA,1968,3352,189,"CS"
"2991","Asteraceae","(Torr. & A. Gray ex A. Gray) W.A. Weber & A. Löve","Packera multilobata",39.1919,-106.2195,1985,3596,211,"CS"
"2992","Asteraceae","(Greene) W.A. Weber & A. Löve","Packera neomexicana var. mutabilis",37.1629,-105.1555,1986,3566,217,"CS"
"2993","Asteraceae","(Greene) C.Jeffrey","Packera porteri",38.7865,-106.4068,1985,3718,200,"CS"
"2994","Asteraceae","(Greene) C.Jeffrey","Packera porteri",38.7903,-106.4149,1985,3870,231,"CS"
"2995","Asteraceae","(Greene) C.Jeffrey","Packera porteri",39.0064,-107.0268,1978,3733,215,"CS"
"2996","Asteraceae","(Greene) C.Jeffrey","Packera porteri",39.0208,-106.9712,1978,3810,222,"CS"
"2997","Asteraceae","(Greene) C.Jeffrey","Packera porteri",38.98698,-106.97719,1981,3736,212,"CS"
"2998","Asteraceae","(Greene) C.Jeffrey","Packera porteri",38.992,-106.9341,1977,3831,216,"CS"
"2999","Asteraceae","Greene","Senecio pudicus",39.5733,-105.7889,1963,3444,218,"CS"
"3000","Asteraceae","Greene","Senecio pudicus",39.6467,-105.5866,1960,3527,227,"CS"
"3001","Asteraceae","Greene","Senecio pudicus",39.6467,-105.5866,1960,3535,227,"CS"
"3002","Asteraceae","Greene","Senecio pudicus",38.98698,-106.97719,1982,3200,211,"CS"
"3003","Asteraceae","Greene","Senecio pudicus",39.455,-106.0246,1972,3200,203,"CS"
"3004","Asteraceae","(Greene) H.D.Harr.","Senecio amplectens",37.1246,-106.4791,1986,3413,232,"CS"
"3005","Asteraceae","Gray","Senecio soldanella",37.2882,-106.5226,1985,3657,232,"CS"
"3006","Asteraceae","Gray","Senecio soldanella",40.4501,-105.8064,1960,3730,199,"CS"
"3007","Asteraceae","Gray","Senecio soldanella",38.86515,-107.13324,1967,3688,205,"CS"
"3008","Asteraceae","Gray","Senecio soldanella",38.6674,-106.6114,1985,3718,230,"CS"
"3009","Asteraceae","Gray","Senecio soldanella",40.5177,-105.8489,1959,3657,197,"CS"
"3010","Asteraceae","Gray","Senecio soldanella",39.2237,-106.1728,1986,3950,218,"CS"
"3011","Asteraceae","Gray","Senecio soldanella",NA,NA,1973,3596,202,"CS"
"3012","Asteraceae","(Greene) W.A. Weber & A. Löve","Packera streptanthifolia",NA,NA,1959,3489,189,"CS"
"3013","Asteraceae","(Gray) Greene","Senecio taraxacoides",37.2286,-105.1636,1987,3840,228,"CS"
"3014","Asteraceae","(Gray) Greene","Senecio taraxacoides",NA,NA,1986,3402,218,"CS"
"3015","Asteraceae","(Gray) Greene","Senecio taraxacoides",38.2426,-106.2145,1971,3779,233,"CS"
"3016","Asteraceae","(Gray) Greene","Senecio taraxacoides",37.9072,-106.6166,1984,3597,200,"CS"
"3017","Asteraceae","Hook.","Senecio triangularis",37.1025,-106.4791,1986,3535,232,"CS"
"3018","Asteraceae","Hook.","Senecio triangularis",37.3733,-106.5195,1986,3460,199,"CS"
"3019","Asteraceae","Hook.","Senecio triangularis",39.7796,-107.3087,1960,3200,224,"CS"
"3020","Asteraceae","Hook.","Senecio triangularis",39.01488,-107.05007,1978,3260,214,"CS"
"3021","Asteraceae","Hook.","Senecio triangularis",37.18377,-105.15254,1987,3779,225,"CS"
"3022","Asteraceae","Hook.","Senecio triangularis",NA,NA,1973,3505,229,"CS"
"3023","Asteraceae","(Rydb.) W.A. Weber & A. Löve",NA,37.0554,-106.493,1986,3250,197,"CS"
"3024","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",39.6381,-105.8187,1950,3810,217,"CS"
"3025","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",37.3878,-106.5195,1987,3415,196,"CS"
"3026","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",38.1458,-105.6192,1950,3505,210,"CS"
"3027","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",40.4319,-105.8196,1958,3352,178,"CS"
"3028","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",40.403,-105.8703,1960,3291,218,"CS"
"3029","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",40.3717,-105.8931,1960,3566,196,"CS"
"3030","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",38.9344,-106.7301,1985,3749,205,"CS"
"3031","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",38.86515,-107.13324,1967,3627,183,"CS"
"3032","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",39.04349,-106.89033,1959,3352,198,"CS"
"3033","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",39.02071,-107.04542,1984,3779,188,"CS"
"3034","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",38.6674,-106.6114,1985,3718,230,"CS"
"3035","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",38.97221,-107.10616,1975,3855,217,"CS"
"3036","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",38.68749,-106.42124,1964,3657,205,"CS"
"3037","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",38.0043,-107.5224,1954,3444,208,"CS"
"3038","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",40.5177,-105.8489,1959,3581,197,"CS"
"3039","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",NA,NA,1973,3657,194,"CS"
"3040","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",37.8783,-106.7813,1987,3627,193,"CS"
"3041","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",37.79578,-107.55542,1983,3840,265,"CS"
"3042","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",39.5273,-106.1172,1972,3900,175,"CS"
"3043","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",NA,NA,1972,3380,176,"CS"
"3044","Asteraceae","Greene","Senecio wootonii",38.4966,-106.3249,1984,3444,198,"CS"
"3045","Asteraceae","Greene","Senecio wootonii",38.46241,-106.3453,1959,3444,189,"CS"
"3046","Asteraceae","Nutt.","Solidago missouriensis",39.6755,-105.5602,1960,3200,242,"CS"
"3048","Asteraceae","A. Gray","Solidago multiradiata var. scopulorum",37.127,-106.4751,1986,3352,233,"CS"
"3050","Asteraceae","A. Gray","Solidago multiradiata var. scopulorum",NA,NA,1973,3276,205,"CS"
"3051","Asteraceae","(A. Gray) Greene","Solidago parryi",37.1246,-106.4791,1986,3413,232,"CS"
"3052","Asteraceae","(A. Gray) Greene","Solidago parryi",37.2563,-106.6203,1986,3383,234,"CS"
"3053","Asteraceae","(A. Gray) Greene","Solidago parryi",37.2653,-106.6599,1986,3352,202,"CS"
"3054","Asteraceae","(A. Gray) Greene","Solidago parryi",40.3524,-105.9179,1960,3474,253,"CS"
"3055","Asteraceae","(A. Gray) Greene","Solidago parryi",40.2996,-105.9337,1960,3230,224,"CS"
"3056","Asteraceae","(A. Gray) Greene","Solidago parryi",38.86515,-107.13324,1967,3322,232,"CS"
"3057","Asteraceae","(A. Gray) Greene","Solidago parryi",37.1849,-105.1273,1987,3322,180,"CS"
"3058","Asteraceae","(A. Gray) Greene","Solidago parryi",NA,NA,1986,3402,218,"CS"
"3059","Asteraceae","(A. Gray) Greene","Solidago parryi",NA,NA,1986,3261,215,"CS"
"3060","Asteraceae","(A. Gray) Greene","Solidago parryi",NA,NA,1973,3627,229,"CS"
"3061","Asteraceae","(A. Gray) Greene","Solidago parryi",37.5691,-106.5955,1984,3353,237,"CS"
"3062","Asteraceae","(A. Gray) Greene","Solidago parryi",NA,NA,1974,3450,233,"CS"
"3079","Asteraceae","(Ledeb.) Schinz ex Thell.","Taraxacum officinale ssp. ceratophorum",40.0645,-105.6245,1959,3596,191,"CS"
"3080","Asteraceae","(Ledeb.) Schinz ex Thell.","Taraxacum officinale ssp. ceratophorum",37.2286,-105.1636,1987,3931,226,"CS"
"3081","Asteraceae","(Ledeb.) Schinz ex Thell.","Taraxacum officinale ssp. ceratophorum",39.137,-106.1913,1964,3535,220,"CS"
"3082","Asteraceae","(Ledeb.) Schinz ex Thell.","Taraxacum officinale ssp. ceratophorum",39.3683,-106.0802,1972,3560,184,"CS"
"3083","Asteraceae","(Ledeb.) Schinz ex Thell.","Taraxacum officinale ssp. ceratophorum",NA,NA,1973,3688,230,"CS"
"3084","Asteraceae","(Ledeb.) Schinz ex Thell.","Taraxacum officinale ssp. ceratophorum",NA,NA,1954,3657,191,"CS"
"3085","Asteraceae","(Willd.) DC.","Taraxacum laevigatum",NA,NA,1973,3505,228,"CS"
"3086","Asteraceae","G.H. Weber ex Wiggers","Taraxacum officinale",38.86515,-107.13324,1967,3200,177,"CS"
"3087","Asteraceae","(A. Gray) A. Nelson","Tonestus lyallii",40.2753,-105.9955,1960,3587,203,"CS"
"3088","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",39.9356,-105.6804,1957,3505,238,"CS"
"3089","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",40.0645,-105.6245,1959,3352,191,"CS"
"3090","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",38.7865,-106.4068,1985,3718,200,"CS"
"3091","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",38.4971,-106.2783,1984,3352,198,"CS"
"3092","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",39.6368,-105.572,1960,3733,205,"CS"
"3093","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",39.6298,-105.5956,1960,3733,205,"CS"
"3094","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",37.1246,-106.4791,1986,3413,232,"CS"
"3095","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",37.1848,-106.5917,1988,3600,189,"CS"
"3096","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",37.1629,-105.1555,1986,3566,217,"CS"
"3097","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",37.2286,-105.1636,1987,3931,226,"CS"
"3098","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",38.679,-106.5068,1985,3810,206,"CS"
"3099","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",38.9344,-106.7301,1985,3810,205,"CS"
"3100","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",40.7632,-105.6956,1951,3352,213,"CS"
"3101","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",40.5177,-105.8489,1959,3352,202,"CS"
"3102","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",40.5177,-105.8489,1959,3444,199,"CS"
"3103","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",40.3794,-105.6803,1967,3486,223,"CS"
"3104","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",39.2671,-106.1172,1989,3580,232,"CS"
"3105","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",NA,NA,1973,3718,202,"CS"
"3106","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",NA,NA,1954,3657,191,"CS"
"3107","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",39.4261,-106.0987,1972,4023,218,"CS"
"3108","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",39.4116,-105.9876,1972,3657,214,"CS"
"3109","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",NA,NA,1959,3657,203,"CS"
"3110","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",NA,NA,1981,3630,184,"CS"
"3111","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",38.7916,-105.0539,1954,3657,197,"CS"
"3112","Asteraceae","(Richards.) Porter","Townsendia exscapa",38.7039,-106.489,1964,3688,189,"CS"
"3113","Asteraceae","Nutt.","Townsendia grandiflora",NA,NA,1986,3402,218,"CS"
"3114","Asteraceae","(A. Gray) Osterhout","Townsendia leptotes",NA,NA,1950,3657,169,"CS"
"3115","Asteraceae","(A. Gray) Osterhout","Townsendia leptotes",39.1948,-106.1172,1985,3718,191,"CS"
"3116","Asteraceae","Gray ex Rothrock","Townsendia rothrockii",38.8047,-106.8228,1985,3657,202,"CS"
"3117","Asteraceae","Gray ex Rothrock","Townsendia rothrockii",38.6674,-106.6114,1985,3718,230,"CS"
"3118","Asteraceae","Gray ex Rothrock","Townsendia rothrockii",39.1919,-106.2195,1985,3733,211,"CS"
"3119","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",39.9916,-105.585,1965,3413,185,"CS"
"3120","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",40.0747,-105.5864,1971,3992,192,"CS"
"3121","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",39.6156,-105.6426,1964,3810,177,"CS"
"3122","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",37.1703,-106.5917,1988,3700,189,"CS"
"3123","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",37.2886,-106.5703,1985,4015,232,"CS"
"3124","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",37.2863,-106.5736,1986,4075,235,"CS"
"3125","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",39.9335,-105.6836,1968,3560,202,"CS"
"3126","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",38.6935,-106.4698,1984,3688,194,"CS"
"3127","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",40.5202,-105.6592,1967,3200,174,"CS"
"3128","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",NA,NA,1981,3505,178,"CS"
"3129","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",39.3249,-106.0987,1984,4023,171,"CS"
"3130","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",39.3393,-106.0987,1985,3719,196,"CS"
"3131","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",NA,NA,1954,3657,191,"CS"
"3132","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",39.1072,-106.5632,1959,3688,194,"CS"
"3133","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",39.3538,-106.0432,1972,3690,171,"CS"
"3134","Boraginaceae","(Lehm.) I.M. Johnston","Hackelia floribunda",38.94968,-106.93281,1959,3200,198,"CS"
"3135","Boraginaceae","(Lehm.) I.M. Johnston","Hackelia floribunda",39.455,-106.0246,1972,3200,203,"CS"
"3136","Boraginaceae","(Torr.) G. Don","Mertensia alpina",38.7916,-105.0539,1954,3657,197,"CS"
"3137","Boraginaceae","Greene","Mertensia fusiformis",37.0585,-106.3535,1985,3230,166,"CS"
"3138","Boraginaceae","Greene","Mertensia fusiformis",38.9617,-106.8339,1964,3505,207,"CS"
"3139","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",37.2886,-106.5703,1985,4015,232,"CS"
"3140","Boraginaceae","(Pursh) DC.","Mertensia lanceolata",40.5322,-105.6405,1977,3444,174,"CS"
"3141","Boraginaceae","(Pursh) DC.","Mertensia lanceolata",NA,NA,1959,3535,188,"CS"
"3142","Boraginaceae","(Pursh) DC.","Mertensia lanceolata",39.3393,-106.0987,1985,3719,196,"CS"
"3143","Boraginaceae","(Pursh) DC.","Mertensia lanceolata",37.8783,-106.7813,1987,3627,193,"CS"
"3144","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",39.9367,-105.6323,1968,3261,202,"CS"
"3145","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",39.9916,-105.585,1965,3413,185,"CS"
"3146","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",40.0645,-105.6245,1959,3352,191,"CS"
"3147","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",40.0747,-105.6203,1971,3901,187,"CS"
"3148","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",40.1514,-105.5309,1959,3352,183,"CS"
"3149","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",38.4967,-106.325,1959,3352,183,"CS"
"3150","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",38.6878,-106.4333,1985,3704,198,"CS"
"3151","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",39.589,-105.6429,1964,4267,202,"CS"
"3152","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",39.6467,-105.6053,1963,3657,186,"CS"
"3153","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",40.4745,-105.8707,1960,3474,183,"CS"
"3154","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",39.9333,-105.6831,1968,3560,202,"CS"
"3155","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",38.68765,-106.43829,1985,3657,193,"CS"
"3156","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",38.6935,-106.4698,1984,3688,194,"CS"
"3157","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",38.86515,-107.13324,1967,3550,202,"CS"
"3158","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",38.6935,-106.4883,1964,3688,188,"CS"
"3159","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",NA,NA,1955,3810,216,"CS"
"3160","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",40.516,-105.663,1961,3352,186,"CS"
"3161","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",40.5202,-105.6592,1967,3352,174,"CS"
"3162","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",40.5322,-105.6405,1977,3444,174,"CS"
"3163","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",40.3956,-105.7093,1963,3657,188,"CS"
"3164","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",40.5199,-105.6595,1960,3352,193,"CS"
"3165","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",NA,NA,1973,3810,189,"CS"
"3166","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",NA,NA,1973,3870,189,"CS"
"3167","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",NA,NA,1968,3535,189,"CS"
"3168","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",37.8885,-107.52196,1982,3720,195,"CS"
"3169","Boraginaceae","(S.Watson) L.C.Higgins","Mertensia lanceolata var. nivalis",37.79578,-107.55542,1983,3840,202,"CS"
"3170","Boraginaceae","(Vesterg.) Schischkin & Sergievskaja","Myosotis asiatica",40.3482,-105.9653,1960,3505,189,"CS"
"3171","Boraginaceae","(Vesterg.) Schischkin & Sergievskaja","Myosotis asiatica",40.2675,-105.998,1960,3413,203,"CS"
"3172","Boraginaceae","(Greene) Dorn","Plagiobothrys scouleri var. hispidulus",38.2388,-106.5629,1959,3200,194,"CS"
"3173","Brassicaceae","(Graham) Al-Shehbaz","Boechera stricta",NA,NA,1954,3657,191,"CS"
"3174","Brassicaceae","(Lehmann) Windham & Al-Shebaz","Boechera grahamii",39.00884,-107.03928,1959,3200,180,"CS"
"3175","Brassicaceae","(Graham) Al-Shehbaz","Boechera stricta",40.5466,-105.8679,1976,3200,190,"CS"
"3176","Brassicaceae","(S. Watson) W.A. Weber","Boechera lemmonii",39.01483,-107.0306,1984,3657,188,"CS"
"3177","Brassicaceae","(S. Watson) W.A. Weber","Boechera lemmonii",NA,NA,1955,3810,216,"CS"
"3178","Brassicaceae","(S. Watson) W.A. Weber","Boechera lemmonii",39.455,-106.0987,1985,3657,237,"CS"
"3179","Brassicaceae","Richardson","Braya glabella",38.7865,-106.4068,1985,3718,200,"CS"
"3180","Brassicaceae","Richardson","Braya glabella",36.76833333,-106.3958333,1988,3657,218,"CS"
"3181","Brassicaceae","Richardson","Braya glabella",38.9344,-106.7301,1985,3810,205,"CS"
"3182","Brassicaceae","Richardson","Braya glabella",38.6528,-106.6295,1985,3627,200,"CS"
"3183","Brassicaceae","(C.A. Mey.) B.L. Rob.","Braya humilis",38.6892,-106.4836,1982,3730,229,"CS"
"3184","Brassicaceae","(C.A. Mey.) B.L. Rob.","Braya humilis",38.679,-106.5068,1985,3810,206,"CS"
"3185","Brassicaceae","(C.A. Mey.) B.L. Rob.","Braya humilis",38.6646,-106.5438,1985,3657,207,"CS"
"3186","Brassicaceae","(C.A. Mey.) B.L. Rob.","Braya humilis",38.6528,-106.6295,1985,3627,200,"CS"
"3187","Brassicaceae","(C.A. Mey.) B.L. Rob.","Braya humilis",39.3249,-106.0987,1985,3700,197,"CS"
"3188","Brassicaceae","(C.A. Mey.) B.L. Rob.","Braya humilis",NA,NA,1951,3810,188,"CS"
"3189","Brassicaceae","(C.A. Mey.) B.L. Rob.","Braya humilis",39.3249,-106.0987,1985,3901,199,"CS"
"3190","Brassicaceae","(C.A. Mey.) B.L. Rob.","Braya humilis",39.3393,-106.0987,1985,3901,200,"CS"
"3191","Brassicaceae","(C.A. Mey.) B.L. Rob.","Braya humilis",NA,NA,1982,3550,207,"CS"
"3192","Brassicaceae","(C.A. Mey.) B.L. Rob.","Braya humilis",NA,NA,1959,3535,188,"CS"
"3193","Brassicaceae","(C.A. Mey.) B.L. Rob.","Braya humilis",39.296,-106.1172,1985,3767,198,"CS"
"3194","Brassicaceae","A. Gray ex M.E. Jones","Cardamine cordifolia",40.0474,-105.5864,1959,3368,191,"CS"
"3195","Brassicaceae","A. Gray ex M.E. Jones","Cardamine cordifolia",40.0645,-105.6245,1959,3291,191,"CS"
"3196","Brassicaceae","A. Gray ex M.E. Jones","Cardamine cordifolia",40.1514,-105.5309,1959,3505,183,"CS"
"3197","Brassicaceae","A. Gray ex M.E. Jones","Cardamine cordifolia",37.127,-106.4751,1986,3352,233,"CS"
"3198","Brassicaceae","A. Gray ex M.E. Jones","Cardamine cordifolia",39.9304,-105.6552,1968,3200,202,"CS"
"3199","Brassicaceae","A. Gray ex M.E. Jones","Cardamine cordifolia",NA,NA,1975,3322,214,"CS"
"3200","Brassicaceae","A. Gray ex M.E. Jones","Cardamine cordifolia",NA,NA,1973,3566,203,"CS"
"3201","Brassicaceae","A. Gray ex M.E. Jones","Cardamine cordifolia",NA,NA,1950,3230,236,"CS"
"3202","Brassicaceae","A. Gray ex M.E. Jones","Cardamine cordifolia",NA,NA,1954,3657,191,"CS"
"3203","Brassicaceae","A. Gray ex M.E. Jones","Cardamine cordifolia",NA,NA,1968,3261,189,"CS"
"3204","Brassicaceae","A. Gray ex M.E. Jones","Cardamine cordifolia",37.82672,-107.79469,1979,3660,229,"CS"
"3205","Brassicaceae","A. Gray ex M.E. Jones","Cardamine cordifolia",NA,NA,1972,3535,207,"CS"
"3206","Brassicaceae","Muhl. ex Willd.","Cardamine pensylvanica",40.4523,-105.8479,1958,3200,203,"CS"
"3207","Brassicaceae","(Engelm. ex Gray) Britton","Descurainia incisa ssp. incisa",NA,NA,1959,3291,187,"CS"
"3208","Brassicaceae","(Richardson) Detling","Descurainia pinnata ssp. brachycarpa",NA,NA,1973,3627,202,"CS"
"3209","Brassicaceae","(Bernh. ex Fisch. & C.A. Mey.) Dorn","Descurainia incana",37.2653,-106.6599,1986,3352,201,"CS"
"3210","Brassicaceae","(L.) Webb ex Prantl","Descurainia sophia",NA,NA,1973,3276,205,"CS"
"3211","Brassicaceae","Greene","Draba albertina",37.3733,-106.5195,1986,3460,199,"CS"
